userId,userName,gender,location,birthday,verfied,凯美瑞,雅阁,天籁,阿特兹,索纳塔九,传祺GA6,帕萨特
6685284,夏天212,男,江苏,1989-07-11,true,1,0,0,0,0,0,0
7907037,少卿家,男,江西,null,true,0,0,0,1,0,0,0
2163100,TonyAlmeida,男,上海,1987-11-10,true,1,0,0,0,0,0,0
6030597,cs高手2012,男,浙江,1983-02-05,true,0,1,1,1,0,0,1
6643547,丢了300块,男,河北,null,true,1,0,0,0,0,0,0
14380025,坤0729,男,贵州,null,true,0,0,0,0,0,0,1
13874272,潜水三年如今注册,男,黑龙江,1990-12-03,true,0,0,0,0,0,0,1
12140700,永恒夜莺,男,上海,null,true,1,0,0,0,0,0,0
11412276,拖鞋捂你丫嘴,男,北京,1990-07-25,true,0,1,0,0,0,0,0
15619567,子曰zzy,男,浙江,null,true,0,1,0,1,0,0,0
4605962,aisangtana,男,湖北,null,true,1,0,1,0,0,0,0
22512149,l18672263211,男,湖北,null,true,0,0,1,0,0,0,0
7557643,慧儿的梦001,男,四川,2000-07-20,true,0,0,0,0,0,0,1
12193156,你的眼睛笑了,男,上海,null,true,0,1,0,0,0,0,0
3845048,小哈哈2011,男,山东,1919-01-01,true,1,0,0,0,0,0,0
7523507,骑自行车的大叔,男,山东,null,true,0,0,0,0,0,0,1
19964848,浙B迷茫智能,男,浙江,null,true,0,0,0,0,1,0,0
4658006,wizard81,男,湖北,null,true,0,0,0,1,0,0,0
2668461,赛欧还是207,男,四川,1983-11-22,true,0,0,0,0,0,0,1
11722769,北京律师王静,女,北京,1980-08-08,true,0,1,0,0,0,0,0
13788328,沒有后悔,男,吉林,null,true,0,0,0,1,0,0,0
12400987,郑w钰c璋,男,广东,null,true,0,0,1,0,0,0,0
608184,恭喜发财bt,男,广东,1977-10-03,true,0,1,0,0,0,0,0
10982186,异彩妖妖,女,江苏,null,true,0,0,0,1,0,0,0
5569765,我为车狂12333,男,广东,1988-06-25,true,1,0,0,0,0,0,0
8011793,zwq2268,男,广东,null,true,1,0,0,0,0,0,0
5378203,睡在树上的狗,男,江苏,1974-12-13,true,1,1,1,0,0,0,1
9254626,Cefiro2013,男,河北,null,true,0,0,1,0,0,0,0
17339347,supercar马自达6,男,北京,null,true,0,0,0,1,0,0,0
14924774,请叫我阿牛哥_,男,浙江,null,true,0,0,0,1,0,0,0
1765932,寒楼观星,男,黑龙江,1981-01-01,true,0,0,0,0,0,0,1
13217339,文哥的地盘,男,北京,null,true,0,0,0,0,0,0,1
9849814,zhfnhh,男,江苏,null,true,0,1,0,0,0,0,0
4882164,pengyubaobao,男,河北,1982-08-22,true,0,1,0,0,0,0,0
7888813,jiang921202,男,湖南,null,true,1,0,0,0,0,0,0
12701215,林家表哥,男,浙江,null,true,0,1,0,0,0,0,0
9213396,麦儿莎,女,北京,null,true,1,0,0,0,0,0,0
4994193,青龙偃月指甲刀,男,四川,1979-10-13,true,0,0,1,0,0,0,0
26685277,爱装嫩的大叔,男,湖北,1992-01-08,true,0,0,1,0,0,0,0
8534591,贝壳来也,男,浙江,null,true,1,0,0,0,0,0,0
12144535,孤城浪子1989,男,河南,null,true,0,0,0,1,0,0,0
11429942,cycyaya,男,广东,null,true,1,0,0,0,0,0,0
222760,牧马人3,男,辽宁,1972-05-24,true,0,0,0,0,0,1,0
11838670,hurryupku,男,浙江,null,true,1,0,0,0,0,0,0
4260778,cnzhh,男,吉林,null,true,1,0,0,0,0,0,0
9681048,weiduaiqjn,男,河北,null,true,0,0,0,0,0,0,1
9538247,dongyesall,男,广东,null,true,1,0,1,0,0,0,0
15685157,欧阳小贱,男,河北,1999-01-01,true,0,0,1,0,0,0,0
5689869,新达子,男,吉林,null,true,1,0,0,0,0,0,0
7881127,君子盗,男,浙江,null,true,0,0,1,0,0,0,0
18707551,肖先生_,男,福建,1996-06-26,true,0,0,0,0,0,0,1
8583056,wn542484259,男,黑龙江,null,true,0,1,0,0,0,0,0
11081447,爱萍先生,男,江苏,null,true,0,0,1,0,0,0,0
5880274,爱车志士2012,女,河北,null,true,0,0,0,0,0,0,1
12554865,梦想之车玛莎拉蒂,男,安徽,1993-08-16,true,0,1,0,0,0,0,0
14277654,丶Janice_Man,男,广东,1990-09-26,true,0,1,0,0,0,0,0
12749973,仗剑天涯2016,男,广东,null,true,1,1,0,0,0,0,0
10480664,xuzijun1014,男,河南,1993-10-14,true,0,0,0,0,0,0,1
16982956,风雷在线,男,安徽,null,true,0,1,0,0,0,0,0
13971303,腊九仕Ice,男,北京,null,true,0,1,0,0,0,0,0
11609019,Elope丶,男,湖北,null,true,1,0,0,0,0,0,0
5966436,紫风流,男,安徽,null,true,0,0,0,0,0,0,1
15176453,anen04172701,男,上海,1989-05-21,true,0,0,0,1,0,0,0
10312872,Aoto_m,男,山东,null,true,0,1,0,0,0,0,0
4291057,低调小伙1,男,山东,null,true,0,1,1,1,1,0,1
4693311,nikolas14,男,江苏,1987-08-18,true,1,0,0,0,0,0,0
22271034,开心不开玩笑,男,山西,1985-03-15,true,0,0,0,0,0,1,0
14887046,saneryi111,男,陕西,1991-12-14,false,0,0,0,0,1,0,0
16137693,选啥车嘞,男,安徽,null,true,0,0,0,0,1,0,0
8550333,好名被儿取了,男,四川,null,true,1,0,1,1,0,0,0
6960595,文杰JO,男,甘肃,null,true,1,0,0,0,0,0,0
14958319,浪浪公子2015,男,辽宁,null,true,0,0,1,0,0,0,0
18521979,what亦寒,男,江苏,null,true,0,0,0,0,1,0,0
3940842,爱国者1698,男,江西,1975-09-13,true,0,0,0,0,0,0,1
5179607,店尐弍,男,安徽,1984-02-10,true,1,0,0,0,0,0,0
24122141,害羞男2016,男,上海,null,true,0,1,0,0,0,0,0
9473630,Junspring,男,江苏,null,true,0,0,0,0,0,0,1
8841431,ljx778,男,山东,null,true,0,0,0,0,0,0,1
8662959,老婆说走路不能玩手机,男,福建,null,true,0,0,1,0,0,0,0
8357370,敏儿好林,男,河北,null,true,0,0,1,0,0,0,0
10887110,Q1367838439,男,广东,1991-12-13,true,0,1,0,0,1,0,0
1606688,youngpower,男,浙江,1976-10-28,true,0,0,1,0,0,0,0
5487157,水之水,男,天津,1976-01-01,true,1,0,0,0,0,0,0
12232262,唯爱19870528,男,江苏,null,true,0,0,0,0,0,0,1
9784870,乾宏,男,江西,null,true,0,0,1,0,0,0,0
22380324,普通心灵,男,山东,null,true,0,0,0,1,0,0,0
20137770,帕萨特801818,男,广东,1989-09-17,true,0,0,0,0,0,0,1
4822483,一阵雷电,男,江西,null,true,0,0,1,0,0,0,0
1653852,桂子,男,北京,1984-05-23,true,0,1,0,0,0,0,0
4894234,红福齐天20120310,男,江苏,1987-03-01,true,1,0,0,0,0,0,0
6749645,明白4999,男,北京,null,true,1,0,0,0,0,0,0
11681942,萧雨天,男,河北,null,true,1,0,0,0,0,0,0
5063582,明_天,女,广东,1986-12-07,true,1,0,0,0,0,0,0
5283326,似凡非凡,男,广东,null,true,0,0,0,0,0,0,1
8434280,农夫山泉有点贤,男,浙江,null,true,1,0,0,0,0,0,0
8866867,吖铭Kimin,男,广东,null,true,0,1,0,0,0,0,0
4353931,Stone153,男,广东,null,true,0,0,0,0,0,0,1
4445405,欢_庆,男,山东,1988-12-01,true,0,0,1,0,0,0,0
5610184,小军刀,男,江苏,1990-05-24,true,1,0,0,0,0,0,0
6369025,区小棉,男,广东,1985-11-20,true,0,0,1,0,0,0,0
12928192,褀云子,男,广东,1968-08-02,true,1,0,0,0,0,0,0
14293324,shoufei2005,男,上海,null,true,0,0,1,0,0,0,0
4195446,远健,男,广东,1988-06-30,true,0,1,0,0,0,0,0
1590416,jacky3000,男,广西,1981-01-05,true,0,0,0,0,0,0,1
9600119,郎依尔城,男,辽宁,null,true,0,0,1,0,0,0,0
9838769,哏班佬厷,男,河北,null,true,0,1,0,0,0,0,0
27437529,逝水流丶年,男,辽宁,null,true,0,1,0,0,0,0,0
9290249,流烟Regal,男,青海,1985-01-04,true,1,0,0,0,0,0,0
15203844,teng556688,男,四川,null,true,0,0,1,0,0,0,0
23433152,想买车的王先生,男,河南,null,true,0,0,0,0,0,0,1
7803796,潇洒懒少爷,男,江苏,1986-11-04,true,1,1,0,0,0,0,0
4076827,海边的贝贝,男,山东,1984-02-14,true,0,0,0,1,0,0,0
3416884,bdhwb19811101,男,河北,1981-11-01,true,0,0,1,0,0,0,0
3826368,四季经典,男,河北,1976-08-08,true,0,0,1,0,0,0,0
2270762,376498371,男,广东,1985-01-01,true,0,0,1,0,0,0,0
5483973,accford,男,重庆,null,true,0,0,0,1,0,0,0
27106251,Dasowner999,男,上海,null,true,0,0,0,0,0,0,1
14588850,杨杨得意鸿运来,男,黑龙江,1993-08-31,true,0,1,0,0,0,0,0
14581066,mmszhoujun,男,江西,null,true,1,1,0,0,0,0,0
8810565,dawang42,男,上海,1988-10-13,true,0,0,0,0,0,0,1
4754480,麟角虎翅,男,辽宁,1974-12-10,true,1,0,0,0,0,0,0
8355589,lamej520,男,浙江,null,true,0,0,0,1,0,0,0
6943064,X千年一叹X,男,江西,2013-04-18,true,0,0,1,0,0,0,0
9538183,kbu1111,男,陕西,1988-01-09,true,0,0,0,1,0,0,0
10915761,装13的小少年,男,安徽,null,true,0,1,0,0,0,0,0
3345901,目标是买车,男,四川,1986-03-16,true,0,1,0,0,0,0,0
12017896,chinahelin,男,广东,null,true,1,0,0,0,0,0,0
10701903,親親八寶粥,男,北京,null,true,1,0,0,0,0,1,0
856608,悠闲人,男,山东,1988-11-10,true,0,1,0,0,0,0,0
14556725,gsymfc,男,甘肃,1989-08-24,true,1,0,0,0,0,0,0
5531548,dynotao,男,北京,1986-12-04,true,0,0,1,0,0,0,0
2084205,venus0022,男,天津,1982-01-16,true,1,0,0,0,0,0,0
8931701,lizhe198802,男,天津,null,true,0,0,0,0,0,0,1
14394052,V先生喝维生,男,云南,null,true,0,0,0,1,0,0,0
5272893,村里来的1,男,云南,1993-06-16,true,0,0,0,0,0,0,1
10872158,ai车一小时,男,江苏,1993-02-03,true,0,0,0,0,0,0,1
1386027,小三快跑阿,男,山东,1979-01-28,false,0,0,1,0,0,0,0
9923443,北雪纷飞,男,山东,null,true,0,0,1,0,0,0,0
6869164,fangweily,男,北京,null,true,0,0,0,0,0,0,1
11259402,箫菲吾爱,男,山西,null,true,0,0,1,0,0,0,0
11043465,步步高升7888,男,河南,null,true,0,0,1,0,0,0,0
5050941,金小愛,男,吉林,1987-04-15,false,0,0,0,1,0,0,0
3862075,hankwang1977,男,上海,1977-12-19,true,0,0,0,0,0,0,1
5324679,狼人酋长,男,广东,null,true,0,1,0,0,0,0,0
12354748,LIWENLONG2014,男,天津,null,true,0,1,0,0,0,0,0
7975479,汽车之冢5号,男,山东,null,true,0,0,0,0,0,0,1
13486836,wtj0716,男,江苏,null,true,0,1,0,0,0,0,0
2146741,hankeyan,男,北京,1979-04-29,true,0,0,1,0,0,0,0
1466129,独特个性1,男,浙江,1980-05-11,true,0,1,0,0,0,0,0
7977354,兜里有糖6,男,山东,null,true,0,0,0,0,0,0,1
10107167,叶jf,男,广东,null,true,1,0,0,0,0,0,0
7987300,小鱼893,男,河南,1991-02-12,true,1,1,0,1,1,0,0
24367328,Joweson,男,新疆,null,true,0,0,0,1,0,0,0
2092248,c5463,男,海外,1984-04-14,true,1,0,0,0,0,0,0
19701559,思绪飘逸1,男,山西,null,true,0,0,1,0,0,0,0
3272656,roast,男,广东,1982-03-20,true,1,0,0,0,0,0,0
9751973,zhaoyes,男,山东,null,true,1,0,0,0,0,0,0
8287884,锐舞派对1986,男,辽宁,1986-11-12,true,0,0,0,1,0,0,0
1112839,梦想有部好车,男,江苏,1974-12-21,true,0,0,0,0,0,0,1
6810086,mulinshen,男,山东,null,true,1,0,0,0,0,0,0
11473661,xyz830202,男,辽宁,null,true,1,0,0,0,0,0,0
9439894,wwwdf_114,男,湖北,null,true,0,0,0,0,0,0,1
5399999,热死了2012,男,浙江,null,true,1,1,1,0,0,0,0
15440975,阿索格,男,山东,null,true,0,0,0,1,0,0,0
5940844,解闷2012,男,福建,null,true,1,0,0,0,0,0,0
8782981,轩轩77,男,山东,null,true,0,0,0,0,0,0,1
5652179,快乐的小男人,男,陕西,null,true,0,0,0,0,0,0,1
13811442,车霄,男,湖南,null,true,0,1,0,0,0,0,0
7968179,Kalichris,男,四川,null,true,1,0,0,0,0,0,0
20367782,染堇,男,山西,null,true,0,0,0,0,0,0,1
23646189,麦子不闹,男,河北,null,true,0,0,0,0,0,0,1
14281296,yyxx8868,男,山东,null,true,0,0,0,1,0,0,0
6874219,小平同志o,男,安徽,null,true,1,1,0,0,0,0,0
4647801,小x的梦想,男,安徽,1991-04-18,true,0,0,0,0,0,0,1
11719380,junojyl123,男,广东,null,true,1,1,1,0,0,0,0
24213528,回眸一笑啊,男,江苏,null,true,0,1,0,0,0,0,0
9484934,zf13773320118,男,天津,null,true,0,1,0,0,0,0,0
6656492,金马照明,男,北京,null,true,0,0,1,0,0,0,0
8505846,似水年华77,男,山东,null,true,0,0,0,1,0,0,0
15304425,Clmer,男,贵州,null,true,0,0,1,0,0,0,0
4800273,迷路的小子,男,黑龙江,1989-08-10,true,0,0,0,0,0,0,1
11476134,david1ban,男,山东,null,true,0,0,0,1,1,0,0
12225149,爱车鹏哥,男,天津,1986-06-26,true,0,0,0,0,0,0,1
24657763,gw666888,男,内蒙古,null,true,0,0,1,0,0,0,0
5476519,花花20110728,男,四川,1987-01-11,true,0,0,1,0,0,0,0
349261,henanDY,男,河南,1989-02-22,true,0,0,0,1,0,0,0
23910874,GCY198687,男,北京,null,true,0,0,0,0,1,0,0
23288506,漂魄gap,男,江苏,null,true,0,0,0,0,0,0,1
4776099,Vampire_Boo,男,江苏,null,true,0,0,0,0,0,0,1
15602324,風早翔太,男,上海,null,true,0,0,0,1,0,0,0
10567699,downjoy,男,广东,null,true,0,0,0,1,0,0,0
6314767,寂寞你懂,男,江苏,1987-02-20,true,0,1,0,0,0,0,0
9326103,ph1018,男,湖北,1983-10-18,true,0,0,0,0,0,0,1
10474555,激动大三轮,男,河南,1987-12-27,true,0,0,0,0,0,0,1
5250692,Kenny舞柒,男,广东,1983-08-06,true,0,0,0,0,0,1,0
5910967,守护者2,男,陕西,null,true,0,1,0,0,0,0,0
11583653,tanhyu,男,江西,1989-02-13,true,1,0,0,0,0,0,0
19081155,wmj1989424,男,江苏,null,true,0,1,0,0,0,0,0
11072982,Teaky,男,四川,1990-09-07,true,0,0,0,0,0,0,1
15197658,斯文之文,男,河南,null,true,0,0,1,0,0,0,0
8001849,村支书也是干部,男,重庆,1992-08-21,true,0,0,0,0,0,0,1
5884581,LONG5201314,男,北京,null,true,0,0,0,0,0,0,1
24605194,dongliang1980,男,江苏,null,true,0,0,1,0,0,0,0
15568050,565648935,男,贵州,null,true,0,0,1,0,0,0,0
14432878,天籁之音122,男,广西,null,true,0,0,1,0,0,0,0
3196805,一点也不笨,男,浙江,1966-11-02,true,0,0,1,0,0,0,0
8899584,海的那边2,男,重庆,null,true,1,0,0,0,0,0,1
2021760,cosecant,男,广东,1973-11-12,true,0,1,0,0,0,0,0
21046915,鑫疼嘚咧,男,陕西,null,true,0,1,1,0,0,0,0
8885139,xiahjin2013,男,贵州,null,true,0,0,0,0,0,0,1
14200222,铁幕诱惑TMYU,男,河南,null,true,0,0,1,0,0,0,0
110818,livachyies,男,河北,1984-12-05,true,0,0,0,1,0,0,0
7698928,华山论剑8341,男,河北,null,true,0,1,0,0,0,0,0
5492033,天如此之蓝,男,吉林,null,true,1,0,0,0,0,0,0
18908365,微凉徒眸意1993,男,山东,null,true,0,0,1,0,0,0,0
12872278,GN3512933,男,河北,null,true,0,0,0,1,0,0,0
9629619,边走边游,男,浙江,1985-02-18,true,0,0,0,0,0,0,1
22795398,rwx0421,男,陕西,null,true,0,0,0,0,0,0,1
2646972,hongyuan1258,男,山东,1968-01-01,false,0,1,0,0,0,0,0
7761471,曹氏幽默,男,辽宁,null,true,0,0,1,0,0,0,0
21820297,隠世一恛忆,男,江西,null,true,1,0,0,0,1,0,0
20726758,汉子华丽的回归,男,湖北,null,true,0,1,1,0,0,0,0
9519677,一哭二闹三上吊,女,浙江,null,true,0,0,0,1,0,0,0
8590140,靠自学成材,男,四川,null,true,0,0,1,0,0,0,0
4239863,红山价值连城,男,浙江,1956-05-26,true,0,0,0,0,0,0,1
17257211,蛋蛋的花茶,男,江苏,null,true,1,0,0,0,0,0,0
11785061,woshitjy,男,广西,null,true,0,0,1,0,0,0,0
8602301,唠唠小猪,男,新疆,null,true,1,0,0,0,0,0,0
9107868,0小俊0,男,四川,1985-03-01,true,0,0,1,0,0,0,0
10070139,MrLee333113,男,云南,null,true,0,0,0,0,0,0,1
17139964,flywenchong,男,广东,null,true,0,1,0,0,0,0,0
7896506,Tosdp123,男,上海,1996-04-26,true,0,0,1,0,0,0,0
3095550,javelee,男,湖北,1981-06-23,true,0,1,0,0,0,0,0
5560590,摇摆青年,男,陕西,null,true,0,1,0,0,0,0,0
11534619,二世惜火凤,男,浙江,null,true,0,1,0,0,0,0,0
982973,ylfell,男,陕西,1983-01-08,true,0,0,0,0,1,0,0
8854587,long1764552427,男,黑龙江,null,true,0,0,1,0,0,0,0
20332352,青春染指流年958,男,安徽,null,true,0,0,0,0,0,0,1
3453231,哲学围城,男,江苏,1981-08-08,true,0,0,1,0,0,0,0
9723576,SinnerYang,男,广东,null,true,0,1,0,0,0,0,0
5291500,leon_雷,男,安徽,null,true,0,0,0,1,0,0,0
10483062,太政大臣,男,福建,1988-12-18,true,0,0,0,0,0,0,1
14231478,裤裤2,男,江苏,null,true,0,0,1,0,0,0,0
1403968,99惜玉,男,山东,1981-05-20,true,0,0,0,0,1,0,0
10832032,林子明,男,广东,null,true,0,1,0,0,0,0,0
4231377,冠群1,男,山东,1981-11-04,true,0,0,0,0,0,0,1
3886859,farlujecy,男,广西,1985-05-05,true,0,1,0,0,0,0,0
6529868,shaohua89,男,江苏,null,true,0,0,1,0,0,0,0
5175953,sunny尤尤,男,天津,null,true,0,0,1,0,0,0,0
18908730,shinye313,男,广东,null,true,1,1,1,1,0,0,0
10781490,thursday,男,上海,null,true,1,0,0,0,0,0,0
9246004,wtuwcw,男,湖北,null,true,0,0,1,0,0,0,0
2015972,guchengyoufeng,男,陕西,1982-10-15,true,1,0,0,0,0,0,0
3704036,恋上尤娜雅,男,安徽,1988-02-16,true,0,0,1,0,0,0,0
6361961,迪的小帕,男,辽宁,null,true,0,0,0,0,0,0,1
23937450,刘德洪1,男,广东,null,true,0,0,0,0,1,0,0
11709969,liukai0423,男,北京,null,true,0,0,1,0,0,0,0
2067863,爱子政阳,男,河北,1986-04-22,true,0,0,0,0,0,0,1
9431192,奥巴马也开睿翼灬,男,浙江,1991-08-17,true,1,0,0,0,0,0,0
4660804,yyj_189,男,广东,null,true,1,0,0,0,0,0,0
8070655,嘴角叼著煙,男,山东,1986-06-01,true,0,0,0,0,0,0,1
408013,淼儿心,男,江苏,1970-04-15,true,0,1,0,0,0,0,0
5355528,tony8281282,男,山东,1981-10-01,true,0,0,0,0,0,0,1
5134298,jun_____1990,男,江苏,null,true,0,0,0,0,0,0,1
24058676,XiaohuiG,男,广东,null,true,0,0,1,0,0,0,0
6368225,博了个博儿,男,辽宁,null,true,0,1,1,1,0,0,0
15507594,新鑫然,男,山东,null,true,0,1,0,0,0,0,0
9021471,iamflying2010,男,福建,null,true,1,0,0,0,0,0,0
6411843,高速养护工,男,山东,null,true,0,0,0,0,0,0,1
22518537,hotwz,男,山东,null,true,0,0,0,1,0,0,0
9097123,歌诗图gg,男,黑龙江,1979-04-12,true,0,1,0,0,0,0,0
1478581,zxw4548749,男,江苏,1976-01-16,true,1,0,0,0,0,0,0
5550822,win杰杰,男,北京,null,true,0,0,0,0,0,0,1
20653913,顾俊驰Kuku,男,江苏,null,true,0,0,0,1,0,0,0
1087637,声逐海天远,男,辽宁,1978-09-19,true,0,0,0,0,0,0,1
10832194,LMZTPQ40,男,湖北,null,true,1,0,0,0,0,0,0
5032907,日落总是那么诗情画意,男,浙江,1993-03-26,true,1,0,0,0,0,0,0
9680301,aimarlee,男,湖北,null,true,0,1,0,1,0,0,0
3853220,爱老虎油6666,男,山西,1987-04-29,true,0,1,0,0,0,0,0
12469385,活在当下0810,男,广东,null,true,0,0,1,0,0,0,0
5662120,天机二十四,男,山东,null,true,0,1,0,0,0,0,0
2606840,luxiujun188,男,河南,1985-06-13,true,1,0,0,0,0,0,0
27813269,xxwline,男,上海,null,true,0,0,0,0,0,0,1
4490684,痴痴侠,男,江苏,null,true,1,0,0,0,0,0,0
9596333,都市夜归人京男,男,北京,null,true,0,0,1,0,0,0,0
6771625,天空2013328,男,天津,1987-02-06,true,0,0,1,0,0,0,0
10649653,飞奔吧蜗牛EVO,男,贵州,1992-09-15,true,0,0,0,0,0,0,1
4502509,eleven89,男,北京,null,true,0,1,0,0,0,0,0
1694657,ac4322,男,吉林,1980-04-20,true,0,0,0,1,0,0,0
6259860,meng71218,男,江西,null,true,0,1,0,0,0,0,0
18274273,林晓武,男,浙江,null,true,0,1,0,0,1,0,0
16427539,524990827,男,四川,1991-04-12,true,0,0,1,1,1,0,0
6861737,飞速2288,男,吉林,null,true,0,1,0,0,0,0,0
11782771,JOHNSUN1,男,浙江,null,true,0,0,0,1,0,0,0
14609324,kunta_007,男,广西,null,true,1,1,0,0,0,0,0
3308796,舊情綿綿,男,四川,1986-04-12,true,1,0,0,0,0,0,0
7832557,cris_to,男,北京,null,true,0,1,0,0,0,0,0
7723574,wey1971,男,安徽,null,true,1,0,1,1,0,0,0
5512222,小汝630,男,辽宁,null,true,1,0,0,0,0,0,0
17565253,翼城宏远苹果专卖,男,山西,1992-08-06,true,0,0,0,0,0,0,1
10101126,254096691,男,广东,null,true,0,1,0,0,0,0,0
2117044,slimrat,男,广东,1986-11-04,true,0,1,0,0,0,0,0
10469611,博哥201405,男,湖南,null,true,0,0,0,1,0,0,0
8397101,chinawl56,男,江苏,null,true,0,1,0,0,0,0,0
5918532,邪狼之吻,男,安徽,null,true,0,0,1,0,0,0,0
2363627,慕安疯人,男,山西,1991-03-27,true,0,1,0,0,0,0,0
13216240,杀死那个远光狗,男,山东,null,true,1,0,0,0,0,0,0
8416373,hippo451909,男,浙江,null,true,1,0,0,0,0,0,0
11429351,卫老倌,男,湖南,null,true,0,0,0,0,0,0,1
3469116,kensongg,男,广东,1987-07-01,true,0,1,0,0,0,0,0
14542062,黑皮熊,男,江苏,null,true,1,0,0,0,0,0,0
20507521,一剑留香在江湖,男,广东,null,true,0,0,0,1,0,0,0
10273662,Xiaowdong,男,湖北,null,true,0,0,0,1,0,0,0
6270882,alanchen9888,男,浙江,null,true,0,0,0,0,0,0,1
4272111,无与伦比之洞天,男,江苏,null,true,0,1,0,0,0,0,0
6358757,小欧雄起,男,贵州,null,true,0,0,0,0,0,0,1
1014885,tonywang9,男,浙江,1980-10-25,true,0,1,0,0,0,0,0
12116795,skb5288637,男,北京,null,true,0,0,0,0,0,1,0
2177756,大地悠然,男,江苏,1975-10-13,true,0,0,0,0,0,0,1
14495652,狂妄的暴徒,男,吉林,1987-06-20,true,0,0,1,0,0,0,0
8675453,小陈先生2013,男,湖南,null,true,0,1,0,0,0,0,0
14558231,老利1,男,内蒙古,null,true,0,1,0,0,0,0,0
18727758,镇江小木666,男,江苏,null,true,0,1,1,0,0,0,0
9742989,欣爱520,男,四川,null,true,1,0,0,0,0,0,0
4104268,wk6333,男,山西,1986-02-14,true,1,0,0,0,0,0,0
8738672,无聊de英雄,男,四川,1975-04-14,true,0,0,0,0,0,0,1
5652464,今夜无限爱,男,北京,null,true,0,0,1,0,0,0,0
10463878,Jackpw,男,广东,null,true,0,1,0,0,0,0,0
1794704,empty000,男,山东,1980-09-28,true,0,0,0,0,0,0,1
8765279,枪硬马子多s,男,山东,null,true,0,0,0,0,0,0,1
9898536,有些故事是事故,男,福建,null,true,0,0,1,0,0,0,0
3084007,一度小散,男,山东,1973-07-08,true,0,0,1,0,0,0,0
4671759,风中有你072188,男,山东,null,true,0,1,0,0,0,0,1
6457515,丿Man,男,上海,1990-09-18,true,0,0,1,0,0,0,0
21528636,禾软足,男,广东,1992-01-30,true,0,0,0,1,0,0,0
3800860,workme,男,江苏,1985-03-20,true,1,0,0,0,0,0,0
10111079,MTASTONJL,男,上海,1996-06-13,true,0,0,0,1,0,0,0
4445102,风云55,男,天津,1982-02-13,true,0,1,0,0,0,0,0
12081780,城府不深難怪被扔,男,贵州,null,true,0,0,0,0,1,0,0
5496747,4W弟,男,山西,null,true,0,0,1,0,0,0,0
4978779,宝马它爹,男,湖南,1992-09-16,true,0,0,1,0,0,0,0
5917681,秋枫FX666,男,广东,2008-08-08,true,0,0,0,1,0,0,0
12493270,甜甜她爸2014,男,北京,null,true,1,0,0,0,0,0,0
23089155,宗潮匈,女,浙江,null,true,0,0,0,0,1,0,0
4443097,铁血丹心726,男,江苏,null,true,1,0,1,0,0,0,0
5322514,意景,男,山东,null,true,0,0,0,0,0,0,1
18644537,22214127,男,重庆,null,true,0,1,0,0,0,0,0
3107371,达濠建材,男,广东,1980-02-29,true,0,1,0,0,0,0,0
21824107,xiaoxiang260,男,河南,null,true,1,0,0,0,0,0,0
6604693,小胖志,男,江苏,null,true,1,0,0,0,0,0,0
21266203,coc乌托邦,男,山东,1987-07-08,true,0,1,0,0,0,0,0
13772706,雅之风,女,四川,null,true,0,0,0,0,0,0,1
10091678,wtsman163,男,福建,null,true,0,0,0,0,0,0,1
8789782,许愿ZJY,男,广东,null,true,0,1,1,0,0,0,0
5270460,53579,男,江西,1988-07-11,true,0,0,0,0,0,0,1
1022197,ti4200su,男,福建,1991-09-05,true,0,0,0,0,1,0,0
3015918,忠志,男,四川,1986-09-27,true,1,0,0,0,0,0,0
9499472,叶子的离开____,男,北京,null,true,0,0,0,0,0,0,1
10830928,_Young_,男,山西,null,true,0,0,0,0,0,0,1
12790897,liyni123,女,湖南,null,true,0,1,0,0,0,0,0
5446388,哈哈神功,男,河北,null,true,1,0,0,0,0,0,0
2365353,5134513,男,福建,1973-06-28,true,0,0,0,0,0,0,1
4342909,合金眼泪,男,上海,null,true,0,0,0,0,0,0,1
13175403,李先生1254,男,四川,null,true,0,0,1,0,0,0,0
8822167,抹不去的伤痛,男,山东,1987-07-27,true,0,0,0,0,0,0,1
2856350,leiguan123,男,广东,1982-08-03,true,1,0,0,0,0,0,0
8296981,朝阳盛世,男,山东,null,true,0,0,1,0,0,0,0
16025008,herogq,男,上海,null,true,0,1,0,0,0,0,0
293150,大头阿瓜,男,广西,1982-06-28,true,1,0,0,0,0,0,0
6568133,306412325,男,辽宁,1986-10-10,true,0,0,1,0,0,0,0
5716873,我的爱唯你专属,男,广东,null,true,1,0,0,0,0,0,0
5314247,自由988,男,河北,null,true,0,0,0,0,0,0,1
2183330,stevenirwin,男,江苏,1980-01-27,true,0,0,1,0,0,0,0
4379285,无敌小阳阳,男,河北,1991-02-02,true,0,1,0,0,0,0,0
21087589,757586616,男,河北,null,true,0,0,0,0,0,0,1
12450763,野德新之助,男,江苏,null,true,0,0,1,0,0,0,0
1590295,yenb74110,男,河北,1987-01-30,true,0,1,0,0,0,0,0
18929527,weienda1989,男,浙江,1989-12-05,true,0,0,0,0,1,0,0
14495137,雅阁0724,男,湖北,null,true,0,1,0,0,0,0,0
4784913,猫虎1986,男,河北,1986-06-06,true,0,0,0,0,0,0,1
15567393,jingshengwuyuan521,男,辽宁,null,true,0,0,1,0,0,0,0
18917904,Lays1108,男,天津,null,true,1,0,0,0,0,0,0
14060384,辛勇超,男,河南,null,true,1,0,0,0,0,0,0
