userId,userName,gender,location,birthday,verfied,宝马3系,奥迪A4L,奔驰C级,凯迪拉克ATS-L,英菲尼迪Q50L,雷克萨斯ES,皇冠
2532060,犹豫等待,男,四川,1988-07-07,true,0,1,1,0,0,0,0
10372616,dzty520,男,四川,1987-08-19,true,1,0,1,0,0,0,0
13296625,奔驰tony,男,北京,null,true,0,0,1,0,0,0,0
8582843,木木非鱼,男,浙江,null,true,1,0,0,0,0,0,0
8258591,为你变乖7,男,江苏,null,true,0,0,0,0,0,0,1
7979855,224859514,男,江西,1988-12-18,true,0,0,1,0,0,0,0
19914303,TG克拉克森,男,河南,null,true,0,0,0,1,0,0,0
9249854,湘丨auto,男,湖南,1992-02-18,true,1,0,0,0,0,0,0
1031223,八角,男,四川,1978-05-25,true,1,0,0,0,0,0,0
4469769,丶再续情缘,男,四川,1990-07-02,true,1,0,0,1,0,0,0
9363159,GEDORE,男,广东,null,true,1,0,0,0,0,0,0
4733210,musiclle,男,湖南,1983-06-19,true,1,0,0,0,0,0,0
21403053,超神的光法,男,贵州,null,true,0,1,0,0,0,0,0
151737,梦车一族,男,浙江,2009-12-30,true,1,0,0,0,0,0,0
6093747,吾王Saber,男,上海,null,true,1,0,0,0,0,0,0
17415746,王维康AMG,男,河北,null,true,0,0,1,0,0,0,0
1596972,za7za8,男,上海,1982-12-30,true,0,1,0,0,0,0,0
20020035,10192890,男,湖北,null,true,1,0,0,0,0,0,0
8473941,JUSTR36,男,江苏,null,true,1,0,0,0,0,0,0
20005810,鉡啨調,女,湖南,null,true,0,0,0,0,0,0,1
12856597,何大仙,男,北京,null,true,0,0,0,0,1,0,0
10629087,牙医小时,男,河北,null,true,0,1,0,0,0,0,0
8015136,lil13650096989,男,广东,null,true,1,0,0,0,0,0,0
983425,想问题不超过三秒,男,北京,1986-09-16,true,1,0,1,0,0,0,0
8827554,marvin212,男,湖北,1986-02-12,true,1,0,0,0,0,0,0
8670425,themyundead,男,北京,1990-03-16,true,0,1,0,0,0,1,0
710351,jinhao19840903,男,辽宁,1984-09-03,true,0,0,0,0,0,1,0
9372798,He小扣,男,天津,null,true,1,0,0,0,0,0,0
10508258,xyl51888,男,湖南,null,true,1,0,0,0,0,0,0
13226943,bandit17957,男,北京,1984-06-03,true,0,1,0,0,0,0,0
5907539,小野熊,男,浙江,null,true,0,1,0,0,0,0,0
10253184,Baidu2015,男,广东,1989-07-23,true,1,0,0,0,0,0,0
5515362,快车道就是我,男,山西,1975-05-08,true,1,0,0,0,0,0,0
21428745,远航冥王星,男,广东,null,true,0,1,0,1,0,0,0
10083582,shelti,男,浙江,null,true,0,1,0,0,0,0,0
1794667,yujing1999,男,重庆,1989-01-26,true,1,0,0,0,0,0,0
4246197,镖车,男,上海,null,true,1,0,0,0,0,0,0
16765438,超级小糖糖,男,北京,null,true,1,0,0,0,0,0,0
21478368,浅忘小筑,女,四川,null,true,0,1,0,0,0,0,0
12491491,节奏感0Rhythm,男,吉林,null,true,1,0,0,0,0,0,0
8210966,杜赚,男,河北,1992-06-22,true,0,0,1,0,0,0,0
5692663,稻花de香,男,山西,1988-01-08,true,1,0,0,0,0,0,0
16043239,Pe2fect丶,男,广东,1995-09-08,true,0,0,0,0,0,0,1
1159373,efun,男,上海,1977-05-12,false,1,0,0,0,0,0,0
4389641,BMW3333,男,广东,1989-08-23,true,0,0,0,0,0,1,0
10918757,ylc1225,男,安徽,null,true,0,1,0,0,0,0,0
8262097,Alex_RX8,男,广东,null,true,0,1,0,0,0,0,0
825413,撞击,男,江西,1973-04-20,true,0,0,0,0,0,0,1
4244714,丶怪兽,男,福建,null,true,0,0,1,0,0,0,0
4916052,sangkobe,男,陕西,null,true,1,1,1,1,0,0,0
9709701,pzg121,男,湖南,null,true,0,1,0,0,0,0,0
9202196,Wen_会彪,男,广东,null,true,0,0,0,0,0,0,1
9441988,zhangzanjj,男,天津,null,true,1,0,0,0,0,0,0
20755509,灰神在此,男,天津,null,true,1,0,0,0,1,0,0
17719669,有一个圈圈,男,广东,null,true,0,0,1,0,0,0,0
8023736,华渣Zi,男,广东,1982-11-16,true,1,0,0,0,0,0,0
1764549,缄默无言,男,天津,1988-10-19,true,0,1,0,0,0,0,0
12458655,蓝色小海豚2014,男,湖北,null,true,1,0,0,0,0,0,0
8246561,shihao227,男,湖南,1986-11-14,true,0,0,1,1,0,0,0
12407538,枫之紫灬爱情,男,安徽,null,true,0,0,0,0,0,1,0
20174351,小路_N,男,云南,null,true,1,0,0,0,0,0,0
7523175,xdudu,男,广东,1990-08-05,true,0,0,0,0,0,0,1
13061902,清水永恒,男,北京,1987-01-03,true,0,0,1,0,0,0,0
18479539,邻居邻居,男,江苏,null,true,0,1,0,1,0,0,0
6747263,承诺L,男,安徽,null,true,0,0,1,0,0,0,0
12016956,BMW_F35,男,山东,null,true,1,0,0,0,0,0,0
10881097,幸福是有你58,男,湖南,null,true,0,1,0,1,1,0,0
5231807,whiskey_cn,男,江苏,null,true,1,1,0,0,0,1,0
9271902,garylamjpop,男,广东,null,true,0,0,1,1,0,0,0
8081483,安阳小德,男,甘肃,null,true,1,0,0,0,0,0,0
12067198,liwen2386701,男,甘肃,null,true,1,0,0,0,0,0,0
10304215,1012741090,男,山东,null,true,1,0,0,0,0,0,0
11246419,xzlk1003,男,浙江,null,true,1,0,0,0,0,0,0
11848928,段王,男,江苏,null,true,0,1,0,0,0,0,0
18458391,MAX_F,女,山东,null,true,0,0,0,0,0,1,0
5876532,小凡丶丶丶,男,浙江,1987-08-30,true,1,0,0,0,0,0,0
12577343,小手丶冰涼_,男,黑龙江,null,true,0,1,0,0,0,0,0
15042624,时自在,男,河南,null,true,1,0,0,0,0,0,0
4748681,爆闪911,男,北京,1984-05-06,true,0,0,1,0,0,0,0
22024849,苍穹神鹰,男,云南,null,true,1,0,0,0,0,0,0
14422128,mazzie1028,男,北京,null,true,0,0,0,0,0,1,0
6410094,JD熊猫,男,上海,1987-01-25,true,1,1,0,0,0,0,0
3961802,rw550mac,男,北京,1981-12-01,true,0,0,0,1,0,0,0
9785962,万达石棉,男,重庆,null,true,1,0,0,0,0,0,0
222900,奥迪和麻雀,男,吉林,1983-02-15,true,0,0,0,1,0,0,0
6306266,youngdlnu,男,北京,1991-10-14,true,0,0,1,1,0,0,0
13481984,维他命干干,男,贵州,null,true,1,0,0,0,0,0,0
14544084,一彦久鼎,男,上海,null,true,1,0,0,0,0,0,0
16216785,sheepteddy,男,陕西,1992-11-01,true,0,0,0,1,0,0,0
8755812,寂寞唯锁深秋,男,江苏,null,true,0,0,0,1,0,0,0
8753443,ben923,男,广东,null,true,0,0,0,0,0,1,0
15741793,xutianwei,男,广东,1974-05-28,true,0,0,0,0,0,0,1
5609806,乱了我年轻的心,男,江苏,null,true,0,0,0,1,0,0,0
7766926,Babi丨鹰眼丶,男,北京,null,true,0,0,0,0,0,1,0
5002956,一路狂奔的蜗牛,男,北京,null,true,0,0,1,0,0,0,0
587825,moodish,男,江苏,1985-02-09,true,1,0,0,0,0,0,0
9628213,执着大叔,男,浙江,1992-04-24,true,1,0,0,1,0,0,0
10856757,464292659,男,重庆,null,true,1,0,0,0,0,0,0
6217677,lcsony,男,广东,null,true,1,0,0,0,0,0,0
8298845,机智,男,安徽,null,true,1,0,0,0,1,0,0
5521300,Escccccc丶,男,四川,null,true,0,1,0,0,0,0,0
11579925,冀D5201314,男,河北,null,true,0,1,0,0,0,0,0
6858396,Jia装C63,男,河北,null,true,0,0,1,0,0,0,0
9628748,七封情书,男,海南,null,true,0,1,1,0,0,0,0
10004307,欣爷的鑫爷,男,山东,1992-04-08,true,0,0,0,0,1,0,0
19259428,虎七_Kee,男,陕西,null,true,0,0,1,0,0,0,0
3053011,zczer,男,福建,1987-01-01,true,0,0,0,0,0,0,1
5444825,组团买坦克,男,上海,null,true,0,0,1,0,0,0,0
21336701,第伍号,男,浙江,null,true,0,0,1,0,0,0,0
5965339,kevinnl,男,北京,1981-01-06,true,0,0,1,0,0,0,0
6029986,朱翼,男,山东,1985-12-19,true,1,0,0,1,0,0,0
12079060,w86683607,男,北京,null,true,1,0,0,0,0,0,0
6098972,公爵S,男,河南,1983-07-13,true,1,0,0,0,0,0,0
4238284,jayszhou,男,黑龙江,null,true,0,0,0,0,0,1,0
6373794,328825418,男,广东,null,true,0,0,0,0,0,0,1
11080422,天驱阿浩,男,重庆,1986-10-09,true,0,0,0,0,1,0,0
5771456,纳年露和磊,男,江苏,1994-06-22,true,0,0,1,0,0,0,0
11189735,斗云山下,男,广东,null,true,1,0,0,0,0,0,0
1161195,christian83,男,浙江,1983-02-22,true,1,0,0,0,0,0,0
4410152,王学瑞,男,山东,1997-09-26,true,0,0,0,0,0,0,1
6589719,灰灰白色A4L,男,河北,1988-07-19,true,0,1,0,0,0,0,0
3331179,cerato1981,男,山东,1980-08-01,true,0,1,0,0,0,0,0
14983772,Lxjt2015,男,北京,null,true,1,0,0,0,0,0,0
22652730,小梅2016,男,辽宁,null,true,1,0,0,0,0,0,0
10628362,fish_yuxiang,男,福建,1992-01-17,true,1,0,0,0,0,0,0
11526682,小唐33,男,北京,null,true,1,0,0,0,0,0,0
8728100,大光gjg,男,河南,null,true,0,0,0,1,0,0,0
23519484,nxaudi,男,宁夏,1991-02-14,true,0,1,0,0,0,0,0
9403933,yyx806,男,上海,null,true,1,0,0,0,0,0,0
12288858,wawywawy,男,浙江,1978-08-09,true,1,0,0,0,0,0,0
1715736,edward1026,男,浙江,null,true,1,0,0,0,0,0,0
10853108,天气这么热ES,男,重庆,null,true,0,0,0,0,0,1,0
11189942,0愤怒的小鸟0,男,江苏,null,true,1,0,0,0,0,0,0
12632936,五泉山刀神,男,甘肃,1986-01-15,true,0,0,0,1,0,0,0
20131526,12月o7号,男,四川,null,true,0,0,0,0,0,1,0
9324522,深爱cooper,男,北京,null,true,0,1,0,0,0,0,0
6568173,Vip暧昧,男,贵州,1990-05-28,true,1,0,0,1,0,1,0
3128920,xuweixxxwww,男,江苏,1986-10-28,true,0,0,0,0,1,0,0
5769519,真心喜欢SUV,男,湖北,null,true,1,0,0,0,0,0,0
12797065,Harry海斌,男,湖北,1984-02-15,true,1,0,0,0,0,0,0
4508150,我叫小小凯,男,重庆,null,true,0,1,0,0,0,0,0
10943042,summers夏天,男,山东,null,true,1,0,0,0,0,0,0
11045567,海绵哥哥i,男,北京,1993-06-01,true,1,0,0,0,0,0,0
7566484,雪峰山车手,男,广东,null,true,0,0,1,0,0,0,0
5020086,情堔缘浅,男,湖北,null,true,0,1,0,0,0,0,0
5385516,神奇的草泥马,男,河北,null,true,0,0,1,0,0,0,0
10488352,草原狼c4l1,男,贵州,null,true,0,1,0,0,0,1,0
12367146,超人归来539,男,江苏,null,true,1,1,1,0,0,0,0
26161991,天蓝BMW3M3,男,广东,null,true,1,0,0,0,0,0,0
9557267,isaacwai,男,湖北,null,true,1,0,0,0,0,0,0
4420495,snipericea,男,四川,1985-08-16,true,0,1,0,0,0,0,0
7795832,小白狼陕282,男,陕西,null,true,1,1,1,0,0,0,0
5496591,_若只如初见,男,北京,null,true,0,0,1,0,0,0,0
5580307,烟火迷离,男,陕西,1992-06-29,true,0,1,0,0,0,0,0
8436189,雲铖,男,湖北,null,true,0,0,0,0,0,1,0
10831488,sun0122,男,广东,null,true,0,1,0,0,0,0,0
4526758,安吉丽娜赵四,男,北京,null,true,1,0,0,0,0,0,0
7780419,猛男甲,男,上海,null,true,0,1,0,0,0,0,0
13016038,张清G,男,广东,null,true,0,1,0,1,1,0,0
5302296,狩猎狂欢,男,江西,null,true,0,0,1,0,0,0,0
11200391,潮潮赛车手,男,湖南,null,true,1,0,0,0,0,0,0
10174626,奔跑的小怪兽_,男,四川,null,true,1,0,0,0,0,0,0
2477582,shmjofa,男,安徽,1980-05-01,true,0,0,1,0,0,0,0
3150803,joson2003,男,广东,1975-09-05,true,0,0,1,0,0,0,0
5683760,京都阵营,男,北京,1985-03-20,true,1,0,0,0,0,0,0
12452539,周翔Raistlin,男,陕西,1987-05-01,true,0,0,0,0,0,1,0
15654775,q01060106,男,浙江,null,true,1,0,0,0,0,0,0
9209424,鲁AXT8888,男,山东,null,true,1,0,0,0,0,1,0
8141377,青蛙要吃糖,男,江苏,null,true,0,1,0,0,0,0,0
4489411,hubaochen,男,北京,null,true,0,1,0,0,0,0,0
4301327,Oo忧蓝oO,男,江苏,null,true,1,0,0,0,0,0,0
8510165,木槿思华年,男,青海,null,true,1,0,0,0,0,0,0
12237493,周卫国yes,男,四川,null,true,1,1,0,0,0,0,0
13212372,jiajiajia1990,男,山东,null,true,0,0,0,0,0,1,0
11003018,品味人生77526,男,河北,null,true,0,0,0,0,0,1,1
8905416,colafan,男,北京,1982-01-03,true,1,0,0,0,0,0,0
4888974,2020在路上,男,云南,null,true,1,0,0,0,0,0,0
4222192,黑莓苹果水蜜桃,男,四川,1980-06-19,true,0,1,0,0,0,0,0
10785003,开车去西藏2016,男,四川,null,true,0,1,0,0,0,0,0
9239867,毛豆结,男,江苏,null,true,0,1,0,0,0,0,0
11575959,少年先疯队大,男,江苏,null,true,0,1,0,0,0,0,0
4669349,630925924,男,江苏,1990-06-25,true,1,0,0,0,0,0,0
14786066,尊严有吗,男,山西,null,true,0,1,0,0,0,0,0
12512647,暗迳传说,男,广东,null,true,1,0,0,0,0,0,0
3771604,lee_1002,男,山东,1988-10-02,true,0,0,1,0,0,0,0
10909656,壬游医,男,重庆,null,true,0,1,0,0,0,0,0
2488509,12dorm327,男,广东,1979-11-20,true,0,1,0,0,0,0,0
9778386,老司机换新车,男,北京,1971-04-19,true,0,0,1,0,0,0,0
688469,咸鱼囝,男,山东,1986-06-14,true,0,0,0,0,0,1,0
6931371,自有小鱼,男,河北,null,true,0,0,0,0,1,0,0
6023234,Lady_Killer,男,山东,1987-08-30,true,1,0,0,0,0,0,0
3526830,jameslychang,男,上海,1963-11-16,true,0,0,1,0,0,0,0
6681399,这里是哪里,男,浙江,null,true,1,0,0,0,0,0,0
6471101,leafless123,男,吉林,1986-01-06,true,1,0,0,0,0,0,0
4556837,郝董2011,男,广东,null,true,1,0,0,0,0,0,0
21617347,幸福_131,男,四川,null,true,0,0,1,0,0,0,0
1423213,xhuhux,男,北京,1982-01-20,true,1,0,0,0,0,0,0
9543039,车生者,男,浙江,null,true,1,0,0,0,0,0,0
3208852,sk4408,男,辽宁,1987-11-26,true,0,0,1,0,0,0,0
806833,CcGames,男,天津,1986-07-06,true,1,1,0,0,0,0,0
1589332,sjj099,男,山东,1975-12-23,true,1,0,0,0,0,0,0
21955789,依旧男孩,男,河北,null,true,1,0,0,0,0,0,0
10508500,坏蛋Pro,男,四川,null,true,0,1,0,0,0,0,0
11650454,小肥羊2016,男,福建,null,true,0,1,0,0,0,0,0
4151885,岳阳的帥哥,男,湖南,1984-12-11,true,1,0,0,0,0,0,0
3726317,er249653855,男,陕西,1988-05-04,true,0,1,0,0,0,0,0
8341881,開始到現在,男,安徽,1989-11-05,true,1,0,0,0,0,0,0
18107703,樂芙兰,男,湖北,null,true,1,0,0,0,0,0,0
9142581,VIP中PP,男,河北,null,true,1,0,0,0,0,0,0
19390485,allengan,男,四川,null,true,0,0,1,0,0,0,0
1411239,顶风撒尿,男,河北,1986-04-11,true,1,0,0,0,0,0,0
7993544,锁洋,男,湖北,null,true,1,0,0,0,0,0,0
8118275,天真德可爱,男,江苏,null,true,0,1,0,0,0,0,0
17467720,ZZ_2011,男,北京,null,true,0,0,0,0,1,0,0
4809892,宾士掂咩,男,江西,null,true,0,0,1,0,0,0,0
10143533,venuslyb,男,河南,null,true,1,0,0,0,0,0,0
861715,李奥汉姆,男,黑龙江,1982-01-17,true,0,0,1,0,0,0,0
9516302,a1140666359,男,安徽,1995-08-04,true,0,0,0,1,1,1,0
21898750,赫赫呵,男,广东,null,true,0,0,0,1,0,0,0
5402734,小魔游走,男,广东,null,true,1,0,0,0,1,1,1
9268919,robin7718,男,广东,null,true,1,0,0,0,0,0,0
4884142,车的爱好2012,男,河北,null,true,0,0,0,0,0,1,1
11107357,Visioning,男,安徽,1990-07-06,true,1,0,1,0,0,0,0
3312123,ponyzj,男,浙江,1985-03-15,true,0,0,0,0,0,0,1
10009437,阿拉牛,男,四川,1980-05-19,true,0,0,0,0,1,0,0
4690284,yzw993,男,福建,1993-04-12,true,1,0,0,0,0,0,0
8219028,micky丶,男,山东,1990-11-12,true,0,1,0,0,0,0,0
21697766,恐慌尘世,男,浙江,null,true,0,0,0,1,0,0,0
13104967,飞哥Mc,男,重庆,null,true,0,0,1,0,0,0,0
6752914,菩您老母,男,湖北,null,true,1,0,0,0,0,0,0
7735421,hutuwangjun,男,浙江,null,true,0,0,1,0,0,0,0
9188175,herorou,男,江苏,1988-11-04,true,1,0,0,0,0,0,0
17828368,玉面达,男,浙江,1982-08-03,true,1,0,0,0,0,0,0
10777543,Croooooook,男,北京,null,true,0,1,1,0,0,0,0
6471374,MI粒,男,上海,null,true,1,0,0,0,0,0,0
23549967,六安云领科技网络公司,男,安徽,1998-10-18,true,0,1,0,0,0,0,0
6092291,唯车是从,男,广东,1984-11-13,true,0,1,0,0,0,0,0
9743817,小黄虫虫,男,江西,null,true,0,0,0,0,0,0,1
2056117,regalrui,男,江苏,1984-05-27,true,1,0,0,0,0,0,0
21747924,睿睿4,男,安徽,null,false,1,0,0,0,0,0,0
3072813,忧尤顽主,男,河北,1986-02-04,true,0,1,0,0,0,0,0
7921968,larry9777,男,浙江,null,true,1,0,0,0,0,0,0
8324037,gaoyaguang_80,男,吉林,null,true,1,0,0,0,0,0,0
1108014,ray218,男,北京,1983-02-18,true,0,0,1,0,0,0,0
7762252,Margaret530,男,安徽,null,true,0,1,0,0,0,0,0
4021366,zhongwh,男,广东,1990-01-04,true,0,0,1,0,0,0,0
14217224,凌天丶,男,福建,null,true,0,0,1,0,0,0,0
3005182,zwb218,男,贵州,1981-12-18,true,1,0,0,0,0,0,0
6692475,江阴B仔,男,江苏,null,true,0,1,0,0,0,0,0
11043404,重度精神病患者,男,甘肃,null,true,1,0,0,0,0,0,0
8684727,wangzhantai,男,贵州,1989-11-08,true,0,1,0,0,0,0,0
1515683,bjxyl145,男,四川,1981-03-01,true,0,0,1,0,0,0,0
15663291,Sampsonmf,男,江苏,1989-01-10,true,0,0,1,0,0,0,0
21738682,yuyuranran0610,男,天津,null,true,0,0,1,0,0,0,0
19893108,cat一,女,重庆,null,true,1,0,0,0,0,0,0
4816522,爱尔兰优酸乳,男,广东,1986-11-19,true,0,0,0,0,0,0,1
8938190,一切都是为了爱妻,男,重庆,null,true,0,0,0,0,0,1,0
10576615,香蕉不香,女,广西,null,true,1,0,0,0,0,0,0
18218367,爱我或毁我i,男,浙江,null,true,0,1,0,0,0,0,0
2311180,POISON28,男,北京,1981-10-08,true,1,0,1,1,0,0,0
9943852,热血大丁满,男,陕西,null,true,0,0,0,0,1,1,0
8200865,wangyue924,男,安徽,null,true,1,0,0,0,0,0,0
16312939,woshifeiji,男,黑龙江,null,true,1,0,1,0,0,0,0
10534102,hmok8888,男,北京,null,true,0,1,0,0,0,0,0
13611845,谢锋2,男,四川,null,true,0,1,0,0,0,0,0
10824301,lmcwwj,男,江苏,null,true,0,0,1,0,0,0,0
4027264,北風哪個吹,男,河南,1984-10-10,true,0,0,0,0,0,0,1
8737420,物是人非33,男,山西,null,true,0,1,0,0,0,0,0
24403071,一个月半子,男,浙江,null,true,0,0,0,0,1,0,0
10111451,prosche520,男,江苏,null,true,1,0,0,1,1,0,0
7827600,晨晓曦,男,山东,1988-11-18,true,1,1,0,0,0,0,0
1265471,aking811,男,江西,1980-08-11,true,0,0,1,0,0,0,0
6929532,出门向右,男,陕西,2013-04-17,true,0,1,1,0,0,0,0
16793090,何为人生55,男,浙江,null,true,1,0,0,0,0,0,0
17313954,qinyifan,男,湖南,null,true,0,0,0,0,1,0,0
5752303,suzukee,男,江苏,1987-01-01,true,1,0,0,0,0,0,0
3904190,我是好人哦,男,江苏,1989-01-27,true,1,1,0,0,0,0,0
2758000,封帆,男,湖南,1988-10-23,true,1,0,0,0,0,1,0
2789331,小花脸,男,陕西,1989-04-24,false,0,0,1,0,0,1,0
2644190,tankbobo,男,上海,1978-08-19,true,1,0,0,0,0,0,0
812655,blueglamour,男,陕西,1977-08-28,true,0,1,0,0,0,0,0
4261163,hwb116,男,福建,1990-07-09,true,0,0,0,0,0,0,1
4901598,lei蕾,男,山东,null,true,0,1,0,0,0,0,0
12295845,海上宝马,男,内蒙古,null,true,1,0,0,0,0,0,0
6499428,真思梦想,男,江苏,1981-03-24,true,0,1,1,0,0,0,0
3531163,想买车A2011,男,江苏,1974-12-12,true,0,0,0,0,0,1,0
17800602,动物世界攻城狮,男,北京,null,true,1,0,0,0,0,0,0
7663792,monkey小骥,男,北京,1992-02-09,true,0,0,1,0,0,0,0
8059991,奥迪BBA,女,山东,null,true,0,1,0,0,0,0,0
3210808,太湖龙,男,江苏,1979-10-03,true,0,1,0,0,0,0,0
3574199,jimmylao,男,福建,1977-01-25,true,0,0,1,0,0,0,0
8463133,豬吔趕莳髦灬,男,江苏,null,true,1,0,0,0,0,0,0
8627651,我家有头小狮子,男,江苏,1993-05-24,true,0,1,0,0,0,0,0
6393845,帅咔咔,男,上海,null,true,1,0,0,0,0,0,0
11007006,流浪葫,男,北京,null,true,1,0,0,0,0,0,0
3417181,hareluya1984,男,河南,1984-01-20,true,1,0,0,0,0,0,0
6199747,冰弑2012重生,男,山东,1985-05-08,true,1,0,0,0,0,0,0
6522102,邦德小猪,男,陕西,1988-06-15,true,0,0,1,0,0,0,0
10922876,高远2014,男,山西,null,true,0,1,0,0,0,0,0
9504764,w397598217,男,江苏,1991-05-21,true,0,0,0,0,1,0,0
15654225,breo,女,北京,null,true,1,0,0,0,0,0,0
6224853,CC929,男,河南,1988-10-26,true,0,0,0,0,0,0,1
8147463,AAAA奋斗小青年,男,福建,null,true,1,0,0,0,0,0,0
2663884,oO过v客Oo,男,浙江,1990-07-26,true,0,1,0,0,0,0,0
510990,tcby19,男,广西,2011-02-14,true,1,0,0,0,0,0,0
760812,lyw20051001,男,河南,1981-05-21,true,0,0,0,0,0,0,1
6663016,lanjing82,男,江苏,null,true,0,0,0,0,1,0,0
7610113,上帝为谁死,男,江苏,null,true,1,1,0,0,0,0,0
3157508,哈1咱也有车了,男,山东,1986-10-03,true,0,1,0,0,0,0,0
414763,奔腾常胜,男,山东,1984-10-17,true,0,1,0,0,0,0,0
12371514,astonmartin2016,男,北京,1990-02-11,true,1,0,0,0,0,0,0
4295998,我不懂车车,男,山东,1985-06-15,true,0,0,1,0,0,0,0
21976293,MLF198808,男,天津,1988-08-09,true,0,1,0,0,0,0,0
11387001,裸奔的源码,男,广东,null,true,1,0,0,0,0,0,0
2639780,leidabing558,男,湖南,1967-01-30,true,0,0,1,0,0,0,0
2051835,kaag,男,江苏,1982-01-19,true,1,1,0,0,0,0,0
12215918,baby_papa,男,江苏,null,true,0,0,1,0,0,0,0
3767723,大肚翩翩,男,北京,1985-04-13,true,0,0,1,0,0,1,0
12858986,415678197,男,江苏,null,true,1,0,0,0,0,0,0
6541518,dvdvdv2013,男,山东,null,true,0,1,0,0,0,0,0
6367828,64886489,男,北京,null,true,0,0,1,0,0,0,0
4756171,King鑫,男,广东,null,true,0,0,1,0,0,0,0
8124865,黑漂使者,男,江苏,null,true,1,0,0,0,0,0,0
14151818,瞎炮,男,江苏,null,true,0,0,0,0,0,1,0
9947109,rg2020x,男,广东,null,true,1,0,0,0,0,0,0
7567640,颓废的憔悴,男,河北,null,true,1,0,0,0,0,0,0
10561333,夏天自然美,男,山西,null,true,1,0,0,0,0,0,0
3042869,折断的羽毛,男,山东,1984-04-28,true,1,0,0,0,0,0,0
16871484,汽车维修服务中心,男,安徽,1995-10-17,true,1,0,0,0,0,0,0
3628327,kik1982,男,黑龙江,1983-12-15,true,0,1,0,0,0,0,0
10270755,最爱波波羊,男,浙江,null,true,0,1,0,0,0,0,0
9623122,liaojiaxin,男,四川,null,true,1,0,0,0,0,0,0
15865077,华厦设计,男,福建,1991-10-14,true,0,0,0,1,0,0,0
10861444,奋斗吧睿智哥,男,湖南,null,true,1,0,0,0,0,0,0
10054039,大情獣,男,河北,null,true,1,0,1,0,0,0,0
5633345,autobotz,男,广东,null,true,0,1,0,1,0,0,0
11048501,Leeq2014,男,陕西,null,true,0,0,0,1,0,0,0
273615,免费神话,男,浙江,2007-05-22,false,1,0,0,0,0,0,0
1109733,大_彬,男,河北,1978-02-26,true,0,1,0,0,0,0,0
11368407,qingwufeiyang20,男,广东,null,true,0,1,0,0,0,0,0
17993388,Miss小瑞先森,男,河南,null,true,0,1,0,0,0,0,0
8978924,huhu0631,男,江苏,null,true,0,0,0,0,1,0,0
9717960,北方大奇瑞,男,上海,null,true,0,0,0,0,1,0,0
2551357,laihongyu1985,男,四川,1985-07-15,true,0,0,0,0,0,1,0
14206650,32号當铺,男,浙江,null,true,1,0,0,0,0,0,0
12794121,一缕璀璨的星光,男,山东,1991-02-23,true,1,1,0,0,0,0,0
23573353,纠结的张铛铛,男,北京,null,true,1,0,0,0,0,0,0
2312514,大老怪,男,北京,1984-11-08,true,0,0,1,0,0,0,0
4346165,麦子mac,男,江苏,null,true,1,0,0,0,0,0,0
15670985,猪大哥elva,男,四川,null,true,0,0,0,0,0,1,0
195077,airyj,男,四川,2006-12-06,true,0,1,0,0,0,0,0
3632819,啊小黑,男,四川,1980-01-01,true,0,1,0,0,0,0,0
20013684,任柯桦,男,上海,null,true,1,0,0,1,0,0,0
11367284,AloneWxl,男,江苏,null,true,0,0,0,0,0,1,0
16610465,叫我红领巾i,男,山东,null,true,0,1,0,0,0,0,0
9954635,2014A4L,男,湖南,null,true,0,1,0,0,0,0,0
3952724,2011年的夏天,男,广东,1979-12-23,true,1,0,0,0,0,0,0
4961975,Heaven蛋蛋,男,北京,1989-08-31,true,0,0,1,0,0,0,0
2671664,猪牧狼马,男,江苏,1978-07-27,true,0,0,1,0,0,0,0
920246,zys2008,男,北京,1981-01-01,true,0,0,0,0,0,0,1
22262934,嗨丶久,男,吉林,null,true,1,0,0,0,0,0,0
18751617,翻滚de阿闯,男,江苏,null,true,0,1,0,0,0,0,0
6467236,叶舞随风C260,男,山东,null,true,0,0,1,0,0,0,0
5914494,牛牛411525,男,北京,null,true,0,1,0,0,0,0,0
13392021,enoa,男,浙江,null,true,0,0,1,0,0,0,0
20020001,简单的小森,男,重庆,null,true,0,1,0,0,0,0,0
8209995,乐善好施能服于人,男,河南,null,true,0,0,0,1,0,0,0
13259888,丶蓝天白云梦,男,河北,1992-08-08,true,0,0,0,0,0,1,0
19720693,不勇敢的爱,男,广东,null,true,0,1,0,0,0,0,0
8086567,全自动导航,男,河南,null,true,0,0,1,0,0,0,0
4806119,小斌love33,男,山东,1990-01-05,true,0,0,1,0,0,0,0
8382339,银R99,男,浙江,null,true,1,0,0,0,0,0,0
17410554,知我几分i,男,江西,null,true,0,0,0,1,0,0,0
6308202,安家yy,男,贵州,null,true,1,0,0,0,0,0,0
20902825,Shijinuk,男,湖南,null,true,0,0,1,0,0,0,0
12087110,思绪飞扬123,男,河南,null,true,1,0,0,0,0,0,0
9070038,ZZzy玩乐少爷,男,福建,1991-11-11,true,0,1,0,0,0,0,0
9545707,devil5589,男,安徽,null,true,0,1,0,0,0,0,0
13269890,果一冻,男,江苏,1990-06-03,true,1,0,0,0,0,0,0
8127465,zlxfyy,男,天津,1987-12-26,true,1,0,1,0,0,0,0
25686553,平凡的广西小男孩,男,广东,null,true,0,0,1,0,0,0,0
13614577,xiatian808,男,山东,1989-06-06,true,1,0,0,0,0,0,0
6375212,StephenCheung,男,上海,null,true,0,1,0,0,0,0,0
