坐垫:0.00 0.63 0.00 0.03 0.18 0.00 0.00 0.16 
沙发:0.00 0.83 0.00 0.01 0.05 0.00 0.00 0.11 
钓鱼:0.02 0.04 0.02 0.03 0.00 0.09 0.03 0.76 
面料:0.00 0.38 0.00 0.00 0.61 0.00 0.00 0.01 
节油:0.00 0.00 0.03 0.03 0.00 0.77 0.16 0.00 
皮子:0.01 0.24 0.01 0.03 0.71 0.00 0.00 0.00 
油耗:0.00 0.00 0.00 0.02 0.00 0.95 0.02 0.00 
凸起:0.03 0.18 0.01 0.00 0.03 0.00 0.00 0.75 
大人:0.03 0.06 0.01 0.01 0.01 0.03 0.09 0.76 
车费:0.01 0.00 0.04 0.05 0.00 0.80 0.07 0.03 
镰刀:0.99 0.00 0.00 0.01 0.00 0.00 0.00 0.00 
宽度:0.07 0.09 0.04 0.01 0.01 0.02 0.00 0.76 
落地:0.02 0.01 0.01 0.91 0.02 0.01 0.01 0.01 
钻石:0.98 0.00 0.00 0.01 0.01 0.00 0.00 0.00 
排比:0.00 0.37 0.00 0.00 0.00 0.01 0.00 0.61 
上坡:0.00 0.01 0.07 0.07 0.00 0.05 0.80 0.00 
大件:0.01 0.01 0.00 0.08 0.01 0.02 0.01 0.87 
开快车:0.00 0.03 0.16 0.01 0.01 0.16 0.62 0.00 
显示:0.01 0.01 0.02 0.01 0.14 0.79 0.01 0.00 
下来:0.02 0.06 0.03 0.11 0.03 0.69 0.04 0.03 
前卫:0.66 0.00 0.00 0.02 0.31 0.00 0.00 0.00 
内室:0.01 0.05 0.00 0.03 0.78 0.00 0.00 0.13 
空间:0.01 0.07 0.00 0.03 0.02 0.00 0.00 0.86 
地毯:0.00 0.05 0.00 0.03 0.86 0.00 0.00 0.06 
天线:0.94 0.01 0.00 0.02 0.02 0.00 0.00 0.00 
购物:0.00 0.02 0.01 0.05 0.01 0.07 0.12 0.72 
气味:0.00 0.19 0.00 0.01 0.80 0.00 0.00 0.00 
金色:0.92 0.00 0.00 0.02 0.06 0.00 0.01 0.00 
配色:0.06 0.01 0.00 0.00 0.93 0.00 0.00 0.01 
易于:0.04 0.03 0.63 0.00 0.29 0.00 0.01 0.01 
拿下:0.13 0.02 0.02 0.67 0.02 0.03 0.06 0.07 
松动:0.02 0.06 0.05 0.05 0.77 0.01 0.01 0.03 
震感:0.00 0.81 0.17 0.00 0.00 0.00 0.01 0.01 
关上:0.03 0.75 0.02 0.00 0.06 0.01 0.01 0.12 
缝隙:0.35 0.02 0.00 0.01 0.61 0.00 0.00 0.01 
减震器:0.00 0.76 0.20 0.01 0.00 0.01 0.00 0.01 
避让:0.02 0.01 0.92 0.02 0.00 0.04 0.00 0.00 
低点:0.02 0.05 0.02 0.17 0.01 0.62 0.01 0.09 
色彩:0.20 0.01 0.00 0.01 0.75 0.01 0.00 0.00 
腰身:0.99 0.01 0.00 0.00 0.00 0.00 0.00 0.01 
方向感:0.00 0.01 0.98 0.00 0.00 0.00 0.00 0.00 
行程:0.00 0.12 0.65 0.00 0.01 0.13 0.07 0.01 
冰雪:0.01 0.02 0.68 0.05 0.00 0.12 0.12 0.01 
漂移:0.00 0.03 0.76 0.03 0.00 0.02 0.15 0.01 
前台:0.01 0.02 0.01 0.01 0.88 0.01 0.00 0.07 
减半:0.00 0.00 0.00 0.80 0.00 0.06 0.12 0.01 
偏重:0.01 0.07 0.79 0.01 0.04 0.02 0.06 0.01 
出游:0.00 0.06 0.01 0.04 0.01 0.07 0.09 0.73 
尾翼:0.96 0.00 0.01 0.02 0.00 0.00 0.01 0.00 
造型:0.72 0.01 0.01 0.02 0.19 0.00 0.00 0.04 
离合器:0.00 0.06 0.78 0.01 0.01 0.02 0.10 0.01 
停停:0.00 0.02 0.03 0.00 0.00 0.81 0.14 0.00 
保险杠:0.79 0.01 0.03 0.10 0.02 0.01 0.00 0.03 
过节:0.01 0.00 0.01 0.04 0.00 0.08 0.05 0.82 
漏风:0.07 0.68 0.00 0.02 0.20 0.01 0.01 0.01 
急性子:0.00 0.00 0.04 0.01 0.00 0.21 0.74 0.01 
白色:0.82 0.00 0.00 0.01 0.16 0.00 0.00 0.00 
款式:0.60 0.03 0.02 0.04 0.30 0.01 0.00 0.02 
黄金:0.11 0.01 0.02 0.06 0.02 0.13 0.61 0.03 
放大:0.08 0.08 0.02 0.03 0.04 0.00 0.07 0.67 
美女:0.61 0.08 0.05 0.01 0.04 0.02 0.06 0.14 
外出:0.01 0.07 0.02 0.03 0.01 0.12 0.08 0.66 
坐椅:0.00 0.62 0.01 0.02 0.17 0.00 0.00 0.19 
修路:0.01 0.16 0.11 0.00 0.01 0.63 0.06 0.01 
灵敏度:0.00 0.02 0.86 0.00 0.05 0.00 0.06 0.00 
县城:0.07 0.01 0.01 0.03 0.00 0.78 0.09 0.01 
通风:0.00 0.70 0.01 0.10 0.16 0.01 0.01 0.01 
屏幕:0.00 0.06 0.03 0.04 0.83 0.03 0.00 0.01 
睡着:0.01 0.82 0.04 0.00 0.00 0.01 0.01 0.10 
纵向:0.01 0.05 0.01 0.01 0.00 0.00 0.01 0.90 
介入:0.00 0.01 0.10 0.01 0.00 0.03 0.85 0.00 
尾灯:0.97 0.00 0.00 0.01 0.00 0.00 0.01 0.00 
占据:0.04 0.01 0.05 0.07 0.07 0.06 0.04 0.67 
信心:0.01 0.05 0.68 0.01 0.00 0.03 0.22 0.00 
瑕疵:0.09 0.04 0.03 0.06 0.75 0.00 0.01 0.02 
雕塑:0.96 0.01 0.00 0.02 0.00 0.00 0.00 0.01 
液压:0.00 0.01 0.91 0.02 0.01 0.00 0.00 0.04 
来回:0.00 0.05 0.06 0.01 0.00 0.80 0.04 0.04 
老小:0.03 0.09 0.02 0.05 0.00 0.00 0.16 0.64 
靠枕:0.00 0.75 0.01 0.01 0.10 0.00 0.01 0.12 
阶段:0.02 0.02 0.07 0.03 0.00 0.23 0.61 0.01 
皮质:0.00 0.35 0.01 0.03 0.60 0.00 0.00 0.00 
黄色:0.29 0.02 0.00 0.00 0.67 0.02 0.00 0.00 
加速度:0.01 0.01 0.04 0.02 0.00 0.01 0.93 0.00 
面板:0.00 0.03 0.02 0.01 0.93 0.00 0.00 0.01 
后座:0.00 0.25 0.00 0.01 0.03 0.00 0.00 0.70 
气门:0.00 0.01 0.02 0.07 0.00 0.15 0.74 0.00 
尾部:0.95 0.00 0.01 0.00 0.00 0.00 0.00 0.03 
细节:0.12 0.04 0.01 0.06 0.72 0.01 0.00 0.03 
经典:0.72 0.01 0.02 0.05 0.13 0.01 0.04 0.02 
屁股:0.79 0.14 0.02 0.01 0.01 0.00 0.01 0.02 
大个子:0.01 0.11 0.01 0.01 0.00 0.01 0.01 0.84 
木纹:0.00 0.00 0.03 0.03 0.94 0.00 0.00 0.00 
指纹:0.00 0.01 0.00 0.00 0.99 0.00 0.00 0.00 
满载:0.00 0.03 0.03 0.00 0.00 0.15 0.66 0.13 
电子:0.00 0.04 0.72 0.07 0.08 0.01 0.07 0.00 
分布:0.03 0.02 0.18 0.01 0.67 0.01 0.02 0.07 
关心:0.04 0.02 0.02 0.07 0.07 0.68 0.07 0.03 
里程表:0.00 0.01 0.04 0.01 0.23 0.69 0.01 0.01 
活力:0.70 0.01 0.00 0.01 0.25 0.00 0.02 0.00 
体重:0.00 0.05 0.02 0.00 0.00 0.09 0.06 0.77 
收音机:0.03 0.25 0.05 0.04 0.61 0.01 0.01 0.00 
快车:0.00 0.02 0.17 0.02 0.00 0.14 0.65 0.00 
内涵:0.62 0.01 0.01 0.07 0.25 0.00 0.01 0.02 
销量:0.22 0.02 0.02 0.62 0.06 0.03 0.02 0.02 
起步:0.00 0.01 0.05 0.01 0.00 0.05 0.88 0.00 
白菜:0.82 0.01 0.00 0.09 0.05 0.00 0.00 0.02 
脖子:0.00 0.78 0.03 0.00 0.03 0.00 0.00 0.13 
轴距:0.03 0.06 0.09 0.02 0.00 0.00 0.00 0.79 
综合性:0.00 0.01 0.22 0.69 0.01 0.02 0.03 0.01 
高峰:0.00 0.01 0.02 0.00 0.00 0.92 0.04 0.00 
到头:0.01 0.15 0.07 0.01 0.01 0.01 0.04 0.69 
装货:0.01 0.03 0.01 0.04 0.01 0.03 0.03 0.83 
倾斜:0.02 0.20 0.60 0.00 0.10 0.00 0.00 0.07 
矿泉水:0.00 0.03 0.00 0.01 0.17 0.02 0.02 0.77 
陡坡:0.01 0.02 0.09 0.04 0.00 0.02 0.81 0.00 
大腿:0.01 0.62 0.01 0.01 0.05 0.01 0.00 0.31 
轮廓:0.88 0.01 0.01 0.05 0.03 0.00 0.01 0.01 
气囊:0.01 0.05 0.04 0.69 0.18 0.00 0.01 0.01 
容量:0.01 0.00 0.00 0.01 0.02 0.03 0.00 0.92 
缓解:0.01 0.61 0.06 0.03 0.07 0.05 0.09 0.09 
转弯:0.01 0.08 0.89 0.00 0.01 0.00 0.01 0.01 
腰部:0.00 0.95 0.00 0.00 0.02 0.00 0.00 0.02 
报警:0.00 0.03 0.12 0.09 0.05 0.62 0.06 0.02 
阻尼:0.00 0.08 0.18 0.01 0.68 0.00 0.00 0.04 
软件:0.01 0.03 0.05 0.05 0.06 0.77 0.03 0.01 
行李架:0.77 0.01 0.00 0.06 0.01 0.01 0.00 0.14 
水泥路:0.00 0.78 0.07 0.00 0.00 0.10 0.05 0.00 
调头:0.02 0.02 0.91 0.00 0.01 0.00 0.00 0.03 
预料:0.00 0.04 0.02 0.04 0.03 0.71 0.09 0.08 
教练车:0.00 0.08 0.69 0.02 0.01 0.03 0.16 0.01 
山寨:0.66 0.02 0.00 0.05 0.26 0.00 0.01 0.00 
成年人:0.00 0.05 0.00 0.00 0.00 0.02 0.10 0.82 
螺丝:0.05 0.08 0.04 0.04 0.70 0.01 0.02 0.06 
样式:0.21 0.01 0.01 0.02 0.75 0.00 0.00 0.00 
一家:0.01 0.04 0.00 0.02 0.00 0.01 0.04 0.87 
浅色:0.02 0.02 0.00 0.00 0.95 0.00 0.00 0.00 
占用:0.00 0.03 0.02 0.01 0.06 0.00 0.00 0.87 
家里人:0.09 0.18 0.01 0.03 0.02 0.02 0.03 0.60 
黑色:0.21 0.01 0.00 0.00 0.77 0.00 0.00 0.00 
女士:0.08 0.02 0.66 0.02 0.02 0.01 0.04 0.15 
车灯:0.87 0.02 0.02 0.06 0.02 0.01 0.00 0.00 
堵车:0.00 0.02 0.05 0.00 0.00 0.87 0.05 0.00 
座垫:0.00 0.64 0.00 0.02 0.23 0.00 0.00 0.10 
透气:0.03 0.64 0.01 0.00 0.26 0.03 0.01 0.01 
滑动:0.01 0.07 0.02 0.00 0.83 0.00 0.01 0.06 
覆盖:0.02 0.04 0.01 0.02 0.90 0.00 0.00 0.01 
穿梭:0.03 0.02 0.61 0.03 0.01 0.07 0.19 0.03 
利用率:0.00 0.03 0.00 0.03 0.07 0.02 0.00 0.84 
走走:0.00 0.02 0.04 0.01 0.00 0.77 0.16 0.01 
身材:0.09 0.10 0.03 0.01 0.00 0.01 0.01 0.75 
回头:0.94 0.01 0.01 0.02 0.00 0.01 0.01 0.01 
转速:0.00 0.03 0.05 0.00 0.04 0.16 0.71 0.00 
氛围:0.02 0.09 0.01 0.01 0.86 0.00 0.00 0.00 
头部:0.02 0.08 0.00 0.00 0.00 0.00 0.00 0.90 
高个:0.03 0.11 0.01 0.03 0.02 0.05 0.01 0.76 
乙醇:0.00 0.00 0.00 0.00 0.00 0.93 0.07 0.00 
开赛:0.00 0.03 0.22 0.01 0.02 0.00 0.71 0.02 
成年:0.01 0.06 0.02 0.01 0.00 0.05 0.09 0.77 
后背:0.04 0.20 0.01 0.01 0.03 0.01 0.02 0.69 
门板:0.01 0.06 0.00 0.02 0.74 0.00 0.00 0.17 
睡觉:0.01 0.34 0.01 0.01 0.01 0.01 0.01 0.62 
布局:0.02 0.02 0.03 0.00 0.84 0.00 0.00 0.08 
褪色:0.03 0.00 0.00 0.00 0.97 0.00 0.00 0.00 
加油站:0.08 0.00 0.00 0.01 0.01 0.87 0.03 0.00 
成人:0.00 0.07 0.00 0.00 0.00 0.03 0.12 0.78 
伸直:0.00 0.15 0.02 0.00 0.00 0.00 0.00 0.82 
路人:0.88 0.07 0.00 0.01 0.02 0.00 0.02 0.00 
指导价:0.00 0.01 0.00 0.99 0.00 0.00 0.00 0.00 
噪音:0.00 0.80 0.05 0.01 0.01 0.01 0.11 0.00 
保持:0.03 0.04 0.08 0.02 0.04 0.62 0.14 0.03 
成绩:0.01 0.01 0.07 0.03 0.00 0.64 0.21 0.02 
吸气:0.00 0.00 0.01 0.02 0.00 0.11 0.85 0.00 
进口车:0.04 0.03 0.02 0.69 0.19 0.01 0.01 0.01 
翻车:0.01 0.09 0.85 0.02 0.00 0.00 0.02 0.01 
极限:0.01 0.03 0.66 0.02 0.00 0.06 0.17 0.04 
灯具:0.90 0.00 0.00 0.02 0.07 0.00 0.00 0.02 
绝对值:0.03 0.06 0.01 0.76 0.05 0.03 0.02 0.03 
并线:0.00 0.03 0.61 0.06 0.00 0.00 0.29 0.00 
液晶:0.00 0.04 0.02 0.06 0.82 0.00 0.00 0.06 
棱角:0.96 0.00 0.00 0.01 0.02 0.00 0.00 0.00 
减震:0.00 0.86 0.13 0.00 0.00 0.00 0.00 0.00 
质地:0.04 0.21 0.00 0.00 0.75 0.00 0.00 0.01 
洗衣机:0.00 0.03 0.00 0.01 0.02 0.01 0.01 0.93 
油品:0.01 0.00 0.00 0.02 0.00 0.78 0.20 0.00 
横向:0.02 0.05 0.04 0.04 0.01 0.01 0.01 0.83 
背景:0.03 0.02 0.03 0.05 0.84 0.02 0.01 0.01 
原价:0.01 0.01 0.01 0.95 0.01 0.01 0.00 0.00 
识别:0.84 0.04 0.05 0.02 0.04 0.00 0.01 0.00 
座椅:0.00 0.66 0.01 0.02 0.11 0.00 0.00 0.21 
舍得:0.00 0.00 0.02 0.00 0.01 0.02 0.94 0.00 
进去:0.03 0.10 0.06 0.01 0.10 0.01 0.01 0.68 
反馈:0.00 0.21 0.68 0.01 0.02 0.01 0.05 0.01 
高峰期:0.00 0.00 0.02 0.00 0.00 0.94 0.03 0.00 
机车:0.19 0.00 0.01 0.01 0.78 0.00 0.00 0.00 
力度:0.01 0.03 0.68 0.20 0.02 0.01 0.05 0.00 
高位:0.78 0.04 0.00 0.09 0.06 0.02 0.00 0.01 
物品:0.01 0.03 0.01 0.01 0.09 0.01 0.02 0.83 
盘子:0.00 0.01 0.91 0.04 0.03 0.01 0.00 0.00 
售价:0.01 0.04 0.00 0.81 0.09 0.02 0.00 0.02 
耗油:0.00 0.00 0.00 0.02 0.00 0.91 0.05 0.00 
点头:0.01 0.23 0.68 0.02 0.00 0.04 0.02 0.01 
延迟:0.00 0.01 0.19 0.00 0.00 0.03 0.77 0.00 
上山:0.00 0.01 0.07 0.05 0.00 0.10 0.75 0.02 
插头:0.00 0.01 0.00 0.01 0.98 0.00 0.00 0.00 
驾驭:0.05 0.06 0.64 0.02 0.04 0.03 0.12 0.04 
爬山:0.00 0.00 0.08 0.03 0.00 0.09 0.74 0.05 
噪声:0.00 0.83 0.04 0.01 0.01 0.01 0.10 0.00 
误差:0.03 0.00 0.20 0.00 0.04 0.69 0.03 0.01 
汽油:0.01 0.01 0.01 0.03 0.01 0.75 0.18 0.00 
材质:0.01 0.04 0.01 0.01 0.93 0.00 0.00 0.00 
损坏:0.00 0.01 0.00 0.00 0.97 0.01 0.00 0.00 
控制台:0.00 0.01 0.03 0.00 0.93 0.01 0.00 0.02 
魅力:0.65 0.04 0.06 0.06 0.07 0.04 0.09 0.00 
小两口:0.02 0.04 0.00 0.08 0.00 0.01 0.03 0.82 
电源:0.00 0.05 0.00 0.02 0.91 0.00 0.00 0.02 
养成:0.02 0.02 0.14 0.01 0.02 0.70 0.08 0.01
